Date,Extension,Number of Files Created,File Size in B,File Size in KB,File Size in MB,File Type,File Format,,,,,
2003-01-06,.DGN,1,10258944,10258.944,10.259,CAD File (2d or 3d),Microstation Design File,,,,,
2003-01-06,.tif,4,15759672,15759.672,15.760,Image,Tagged Image File Format,,,,,
2003-01-07,.bse,1,1269760,1269.76,1.270,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-01-08,.bse,2,6750720,6750.72,6.751,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-01-10,.bse,2,8124416,8124.416,8.124,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-01-14,.bse,1,613888,613.888,0.614,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-01-15,.bse,1,3330560,3330.56,3.331,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-01-17,.tbl,1,768,0.768,0.001,Text Document,Generic Table File,,,,,
2003-01-17,.dgn,5,7730688,7730.688,7.731,CAD File (2d or 3d),Microstation Design File,,,,,
2003-01-17,.bxf,177,138820,138.82,0.139,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-01-17,.lay,2,3460,3.46,0.003,Vector Drawing,Tecplot Layout File,,,,,
2003-01-17,.xml,1,1829,1.829,0.002,Text Document,XML file ,,,,,
2003-01-17,.rof,2,10362,10.362,0.010,Program or System File,,,,,,
2003-01-22,.dgn,1,130048,130.048,0.130,CAD File (2d or 3d),Microstation Design File,,,,,
2003-01-27,.shx,2,490,0.49,0.000,CAD File (2d or 3d),AutoCAD Compiled Shape/Font File,,,,,
2003-01-28,.xml,1,121888,121.888,0.122,Text Document,XML file ,,,,,
2003-01-31,.bse,1,584192,584.192,0.584,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-02-03,.dxf,1,7799803,7799.803,7.800,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2003-02-03,.eps,2,29572,29.572,0.030,Vector Drawing,Encapsulated PostScript File Format,,,,,
2003-02-03,.jpg,2,232798,232.798,0.233,Image,JPEG File Interchange Format,,,,,
2003-02-03,.bse,2,4487680,4487.68,4.488,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-02-04,.jpg,7,71092,71.092,0.071,Image,JPEG File Interchange Format,,,,,
2003-02-04,.bse,1,4724736,4724.736,4.725,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-02-04,.pdf,5,93312,93.312,0.093,PDF,Portable Document Format (PDF),,,,,
2003-02-05,.plt,1,8714,8.714,0.009,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2003-02-05,.jpg,1,4990,4.99,0.005,Image,JPEG File Interchange Format,,,,,
2003-02-06,.plt,1,17432,17.432,0.017,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2003-02-06,.jpg,4,56173,56.173,0.056,Image,JPEG File Interchange Format,,,,,
2003-02-06,.bse,1,5519360,5519.36,5.519,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-02-06,.pdf,2,149770,149.77,0.150,PDF,Portable Document Format (PDF),,,,,
2003-02-11,.bxf,5,2837,2.837,0.003,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-02-11,.xml,2,75082,75.082,0.075,Text Document,XML file ,,,,,
2003-02-13,.bse,5,262144,262.144,0.262,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-02-13,.dgn,3,146432,146.432,0.146,CAD File (2d or 3d),Microstation Design File,,,,,
2003-02-13,.poc,5,217088,217.088,0.217,CAD File (2d or 3d),Microstation Design File,,,,,
2003-02-14,.unknown,,,0,0.000,Program or System File,,,,,,
2003-02-19,.jpg,7,37436,37.436,0.037,Image,JPEG File Interchange Format,,,,,
2003-02-19,.cel,1,178176,178.176,0.178,CAD File (2d or 3d),Microstation Block File,,,,,
2003-02-20,.dgn,1,45568,45.568,0.046,CAD File (2d or 3d),Microstation Design File,,,,,
2003-02-20,.rsc,1,8133,8.133,0.008,CAD File (2d or 3d),Microstation Resource File,,,,,
2003-02-25,.JPG,4,234361,234.361,0.234,Image,JPEG File Interchange Format,,,,,
2003-03-01,.DOC,5,617984,617.984,0.618,Text Document,Microsoft Word Document,,,,,
2003-03-01,.pdf,2,606533,606.533,0.607,PDF,Portable Document Format (PDF),,,,,
2003-03-02,.dgn,1,50688,50.688,0.051,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-03,.DOC,10,1179648,1179.648,1.180,Text Document,Microsoft Word Document,,,,,
2003-03-10,.jpg,1,10516,10.516,0.011,Image,JPEG File Interchange Format,,,,,
2003-03-10,.DOC,5,558080,558.08,0.558,Text Document,Microsoft Word Document,,,,,
2003-03-10,.FP5,2,1549312,1549.312,1.549,CAD File (2d or 3d),Microstation CAD Drawing,,,,,
2003-03-11,.jpg,7,108975,108.975,0.109,Image,JPEG File Interchange Format,,,,,
2003-03-11,.main,1,76800,76.8,0.077,CAD File (2d or 3d),Microstation CAD Drawing,,,,,
2003-03-12,.dxf,1,714119,714.119,0.714,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2003-03-12,.DOC,5,569344,569.344,0.569,Text Document,Microsoft Word Document,,,,,
2003-03-12,.dgn,62,39129600,39129.6,39.130,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-13,.dxf,3,4644224,4644.224,4.644,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2003-03-13,.dgn,151,169171968,169171.968,169.172,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-14,.plt,1,8714,8.714,0.009,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2003-03-14,.dgn,1,5784064,5784.064,5.784,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-17,.dgn,12,1329664,1329.664,1.330,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-18,.jpg,2,23346,23.346,0.023,Image,JPEG File Interchange Format,,,,,
2003-03-18,.FP5,2,429056,429.056,0.429,CAD File (2d or 3d),Microstation CAD Drawing,,,,,
2003-03-19,.jpg,2,18996,18.996,0.019,Image,JPEG File Interchange Format,,,,,
2003-03-19,.dgn,9,16591872,16591.872,16.592,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-20,.jpg,1,11482,11.482,0.011,Image,JPEG File Interchange Format,,,,,
2003-03-20,.bse,2,104448,104.448,0.104,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-03-20,.dgn,3,167936,167.936,0.168,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-25,.jpg,1,16222,16.222,0.016,Image,JPEG File Interchange Format,,,,,
2003-03-26,.dwg,1,314539,314.539,0.315,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-03-26,.jpg,2,28552,28.552,0.029,Image,JPEG File Interchange Format,,,,,
2003-03-26,.bse,1,847872,847.872,0.848,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-03-26,.dgn,12,6309376,6309.376,6.309,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-27,.dxf,2,1152631,1152.631,1.153,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2003-03-27,.bse,1,52224,52.224,0.052,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-03-27,.dgn,55,20510720,20510.72,20.511,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-28,.dgn,6,1831936,1831.936,1.832,CAD File (2d or 3d),Microstation Design File,,,,,
2003-03-31,.dgn,1,7636480,7636.48,7.636,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-01,.psd,1,113206,113.206,0.113,Image,Adobe Photoshop,,,,,
2003-04-01,.jpg,2,21872,21.872,0.022,Image,JPEG File Interchange Format,,,,,
2003-04-01,.bse,4,7404032,7404.032,7.404,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-01,.sav,1,1025,1.025,0.001,Program or System File,,,,,,
2003-04-02,.jpg,2,17473,17.473,0.017,Image,JPEG File Interchange Format,,,,,
2003-04-03,.jpg,2,48881,48.881,0.049,Image,JPEG File Interchange Format,,,,,
2003-04-04,.dwg,1,108991,108.991,0.109,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-04-04,.bse,1,2293760,2293.76,2.294,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-06,.bse,1,588800,588.8,0.589,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-07,.bse,4,4123648,4123.648,4.124,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-09,.dwg,1,238760,238.76,0.239,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-04-09,.bse,1,3930112,3930.112,3.930,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-09,.dgn,1,301056,301.056,0.301,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-14,.all,2,118784,118.784,0.119,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-16,.dwg,1,369964,369.964,0.370,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-04-16,.gif,1,22812,22.812,0.023,Image,Graphics Interchange Format,,,,,
2003-04-16,.jpg,2,58412,58.412,0.058,Image,JPEG File Interchange Format,,,,,
2003-04-16,.pdf,2,15691,15.691,0.016,PDF,Portable Document Format (PDF),,,,,
2003-04-17,.dgn,1,98304,98.304,0.098,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-18,.mat,1,49,0.049,0.000,CAD File (2d or 3d),Microstation Material file,,,,,
2003-04-21,.dgn,1,67584,67.584,0.068,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-22,.bse,1,1435648,1435.648,1.436,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-04-23,.log,1,388,0.388,0.000,Text Document,Log File,,,,,
2003-04-23,.dgn,1,5621760,5621.76,5.622,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-23,.all,1,314225,314.225,0.314,CAD File (2d or 3d),Microstation Design File,,,,,
2003-04-28,.dwg,2,6992516,6992.516,6.993,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-04-29,.ctb,1,5039,5.039,0.005,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2003-04-29,.jpg,2,49132,49.132,0.049,Image,JPEG File Interchange Format,,,,,
2003-04-30,.jpg,1,4738,4.738,0.005,Image,JPEG File Interchange Format,,,,,
2003-05-01,.jpg,5,46785,46.785,0.047,Image,JPEG File Interchange Format,,,,,
2003-05-05,.bse,1,37376,37.376,0.037,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-05-05,.dgn,1,546816,546.816,0.547,CAD File (2d or 3d),Microstation Design File,,,,,
2003-05-05,.pdf,1,2005089,2005.089,2.005,PDF,Portable Document Format (PDF),,,,,
2003-05-06,.dwg,1,216661,216.661,0.217,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-05-06,.jpg,10,132021,132.021,0.132,Image,JPEG File Interchange Format,,,,,
2003-05-06,.xls,1,82432,82.432,0.082,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-05-06,.dgn,2,1117696,1117.696,1.118,CAD File (2d or 3d),Microstation Design File,,,,,
2003-05-06,.pdf,5,6072312,6072.312,6.072,PDF,Portable Document Format (PDF),,,,,
2003-05-07,.jpg,5,301776,301.776,0.302,Image,JPEG File Interchange Format,,,,,
2003-05-07,.dgn,5,2949120,2949.12,2.949,CAD File (2d or 3d),Microstation Design File,,,,,
2003-05-08,.bse,1,96768,96.768,0.097,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-05-08,.dgn,1,36864,36.864,0.037,CAD File (2d or 3d),Microstation Design File,,,,,
2003-05-08,.hln,1,153600,153.6,0.154,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2003-05-08,.rsc,2,2792,2.792,0.003,CAD File (2d or 3d),Microstation Resource File,,,,,
2003-05-12,.DOC,1,84480,84.48,0.084,Text Document,Microsoft Word Document,,,,,
2003-05-13,.bse,1,73728,73.728,0.074,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-05-13,.pdf,1,712280,712.28,0.712,PDF,Portable Document Format (PDF),,,,,
2003-05-28,.bse,1,154624,154.624,0.155,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-05-28,.pal,1,9618,9.618,0.010,CAD File (2d or 3d),Microstation Material Palette,,,,,
2003-05-28,.pdf,8,69259265,69259.265,69.259,PDF,Portable Document Format (PDF),,,,,
2003-05-29,.ai,2,48061434,48061.434,48.061,Vector Drawing,Adobe Illustrator,,,,,
2003-05-29,.pdf,3,1677607,1677.607,1.678,PDF,Portable Document Format (PDF),,,,,
2003-06-02,.pdf,1,2015559,2015.559,2.016,PDF,Portable Document Format (PDF),,,,,
2003-06-05,.rsc,1,1572,1.572,0.002,CAD File (2d or 3d),Microstation Resource File,,,,,
2003-06-06,.bse,1,51200,51.2,0.051,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-06-09,.jpg,1,64811,64.811,0.065,Image,JPEG File Interchange Format,,,,,
2003-06-16,.xls,1,336896,336.896,0.337,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-06-23,.cel,10,771072,771.072,0.771,CAD File (2d or 3d),Microstation Block File,,,,,
2003-06-24,.gif,1,19430,19.43,0.019,Image,Graphics Interchange Format,,,,,
2003-06-24,.jpg,3,65863,65.863,0.066,Image,JPEG File Interchange Format,,,,,
2003-06-24,.poc,1,43520,43.52,0.044,CAD File (2d or 3d),Microstation Design File,,,,,
2003-06-25,.pdf,2,364844,364.844,0.365,PDF,Portable Document Format (PDF),,,,,
2003-06-30,.jpg,2,23732,23.732,0.024,Image,JPEG File Interchange Format,,,,,
2003-06-30,.pdf,2,262946,262.946,0.263,PDF,Portable Document Format (PDF),,,,,
2003-07-01,.bse,1,48128,48.128,0.048,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-07-01,.poc,1,44544,44.544,0.045,CAD File (2d or 3d),Microstation Design File,,,,,
2003-07-02,.dwg,2,169930,169.93,0.170,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-07-02,.gif,2,20425,20.425,0.020,Image,Graphics Interchange Format,,,,,
2003-07-02,.JPG,2,18040,18.04,0.018,Image,JPEG File Interchange Format,,,,,
2003-07-02,.bse,1,53760,53.76,0.054,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2003-07-02,.dgn,2,104448,104.448,0.104,CAD File (2d or 3d),Microstation Design File,,,,,
2003-07-07,.pdf,4,26276550,26276.55,26.277,PDF,Portable Document Format (PDF),,,,,
2003-07-14,.txt,1,12,0.012,0.000,Text Document,Plain Text File,,,,,
2003-07-15,.ctb,2,10108,10.108,0.010,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2003-07-15,.htm,3,7523,7.523,0.008,Text Document,Vector Markup Language,,,,,
2003-07-23,.bxf,5,2831,2.831,0.003,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-07-24,.cel,1,22016,22.016,0.022,CAD File (2d or 3d),Microstation Block File,,,,,
2003-07-24,.dgn,1,356864,356.864,0.357,CAD File (2d or 3d),Microstation Design File,,,,,
2003-07-24,.bxf,1,579,0.579,0.001,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-07-25,.bxf,1,592,0.592,0.001,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-07-25,.xml,2,18660,18.66,0.019,Text Document,XML file ,,,,,
2003-07-29,.plt,1,7762,7.762,0.008,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2003-07-31,.bxf,1,437,0.437,0.000,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-08-06,.bxf,1,592,0.592,0.001,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-08-08,.bxf,1,437,0.437,0.000,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-08-14,.jpg,1,9166,9.166,0.009,Image,JPEG File Interchange Format,,,,,
2003-08-14,.xls,3,72704,72.704,0.073,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-08-14,.s01,3,930304,930.304,0.930,CAD File (2d or 3d),Microstation CAD Drawing,,,,,
2003-08-14,.dgn,2,441344,441.344,0.441,CAD File (2d or 3d),Microstation Design File,,,,,
2003-08-14,.txt,1,830,0.83,0.001,Text Document,Plain Text File,,,,,
2003-08-14,.pdf,2,548584,548.584,0.549,PDF,Portable Document Format (PDF),,,,,
2003-08-14,.so1,3,1451008,1451.008,1.451,CAD File (2d or 3d),Microstation Design File,,,,,
2003-08-21,.xls,4,76800,76.8,0.077,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-08-22,.txt,1,1380,1.38,0.001,Text Document,Plain Text File,,,,,
2003-08-22,.pdf,1,344712,344.712,0.345,PDF,Portable Document Format (PDF),,,,,
2003-09-08,.dgn,4,2628608,2628.608,2.629,CAD File (2d or 3d),Microstation Design File,,,,,
2003-09-18,.pdf,2,736440,736.44,0.736,PDF,Portable Document Format (PDF),,,,,
2003-09-23,.ctb,3,15954,15.954,0.016,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2003-09-23,.ba,1,1997,1.997,0.002,Program or System File,Unknown,,,,,
2003-09-23,.bas,1,2009,2.009,0.002,Program or System File,unk-Visual Basic,,,,,
2003-10-01,.dwg,20,17131270,17131.27,17.131,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-10-01,.dgn,1,49664,49.664,0.050,CAD File (2d or 3d),Microstation Design File,,,,,
2003-10-10,.bxf,1,1398,1.398,0.001,CAD File (2d or 3d),MicroStation Parametric Frame File,,,,,
2003-10-17,.dwg,1,194456,194.456,0.194,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-10-20,.pdf,5,1731870,1731.87,1.732,PDF,Portable Document Format (PDF),,,,,
2003-10-23,.pdf,6,3228913,3228.913,3.229,PDF,Portable Document Format (PDF),,,,,
2003-10-29,.ctb,1,6587,6.587,0.007,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2003-11-03,.xls,2,137728,137.728,0.138,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-11-06,.dwg,4,2028864,2028.864,2.029,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-11-10,.jpg,3,1414235,1414.235,1.414,Image,JPEG File Interchange Format,,,,,
2003-11-13,.xls,3,32355,32.355,0.032,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-11-17,.dwg,1,1477190,1477.19,1.477,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2003-11-17,.dgn,1,411136,411.136,0.411,CAD File (2d or 3d),Microstation Design File,,,,,
2003-11-17,.hln,1,3072,3.072,0.003,CAD File (2d or 3d),Microstation Hidden Line File ,,,,,
2003-11-18,.shx,4,29116,29.116,0.029,CAD File (2d or 3d),AutoCAD Compiled Shape/Font File,,,,,
2003-11-20,.jpg,3,236528,236.528,0.237,Image,JPEG File Interchange Format,,,,,
2003-11-20,.dgn,1,37888,37.888,0.038,CAD File (2d or 3d),Microstation Design File,,,,,
2003-11-20,.pdf,1,87528,87.528,0.088,PDF,Portable Document Format (PDF),,,,,
2003-11-21,.xls,1,28672,28.672,0.029,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-12-16,.xls,1,28672,28.672,0.029,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2003-12-22,.dgn,1,66048,66.048,0.066,CAD File (2d or 3d),Microstation Design File,,,,,
2004-01-08,.shx,6,1582,1.582,0.002,CAD File (2d or 3d),AutoCAD Compiled Shape/Font File,,,,,
2004-01-08,.lin,,,0,0.000,Program or System File,,,,,,
2004-01-09,.tbl,1,768,0.768,0.001,Text Document,Generic Table File,,,,,
2004-01-09,.plt,1,17670,17.67,0.018,Vector Drawing,Hewlett Packard Vector Graphic Plotter File,,,,,
2004-01-09,.JPG,5,2946898,2946.898,2.947,Image,JPEG File Interchange Format,,,,,
2004-01-09,.pdf,2,2473680,2473.68,2.474,PDF,Portable Document Format (PDF),,,,,
2004-02-04,.dxf,1,84089,84.089,0.084,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2004-02-04,.bse,1,79872,79.872,0.080,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2004-02-19,.pdf,1,78444,78.444,0.078,PDF,Portable Document Format (PDF),,,,,
2004-02-19,.xml,1,218855,218.855,0.219,Text Document,XML file ,,,,,
2004-03-03,.dwg,1,67575,67.575,0.068,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2004-03-04,.dgn,1,100864,100.864,0.101,CAD File (2d or 3d),Microstation Design File,,,,,
2004-03-04,.pdf,1,72149,72.149,0.072,PDF,Portable Document Format (PDF),,,,,
2004-03-08,.dgn,1,236544,236.544,0.237,CAD File (2d or 3d),Microstation Design File,,,,,
2004-03-11,.xml,2,67410,67.41,0.067,Text Document,XML file ,,,,,
2004-03-15,.xml,2,94698,94.698,0.095,Text Document,XML file ,,,,,
2004-03-23,.xsd,1,1219,1.219,0.001,Text Document,XML Schema ,,,,,
2004-03-24,.xsd,1,1219,1.219,0.001,Text Document,XML Schema ,,,,,
2004-04-03,.dwg,1,46792,46.792,0.047,CAD File (2d or 3d),AutoCAD Drawing,,,,,
2004-04-26,.zip,1,212481,212.481,0.212,Packaged Files,ZIP Format,,,,,
2004-04-27,.jpg,4,86869,86.869,0.087,Image,JPEG File Interchange Format,,,,,
2004-04-27,.dgn,1,59392,59.392,0.059,CAD File (2d or 3d),Microstation Design File,,,,,
2004-05-04,.pdf,1,43554,43.554,0.044,PDF,Portable Document Format (PDF),,,,,
2004-05-04,.xsd,1,2069,2.069,0.002,Text Document,XML Schema ,,,,,
2004-05-05,.xml,1,9140,9.14,0.009,Text Document,XML file ,,,,,
2004-05-06,.dxf,1,2983598,2983.598,2.984,CAD File (2d or 3d),Drawing Interchange File Format (ASCII),,,,,
2004-05-06,.bse,1,1031680,1031.68,1.032,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2004-05-06,.xml,1,9586,9.586,0.010,Text Document,XML file ,,,,,
2004-05-11,.jpg,6,70564,70.564,0.071,Image,JPEG File Interchange Format,,,,,
2004-05-12,.jpg,3,65866,65.866,0.066,Image,JPEG File Interchange Format,,,,,
2004-05-13,.paz,1,24331,24.331,0.024,CAD File (2d or 3d),Bentley Parametric Cell File,,,,,
2004-05-14,.paz,1,35210,35.21,0.035,CAD File (2d or 3d),Bentley Parametric Cell File,,,,,
2004-05-17,.jpg,1,12651,12.651,0.013,Image,JPEG File Interchange Format,,,,,
2004-05-18,.xls,1,18944,18.944,0.019,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-05-20,.dgn,5,1533952,1533.952,1.534,CAD File (2d or 3d),Microstation Design File,,,,,
2004-05-24,.jpg,1,4636,4.636,0.005,Image,JPEG File Interchange Format,,,,,
2004-05-24,.xls,1,26112,26.112,0.026,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-05-26,.xls,1,26624,26.624,0.027,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-05-26,.txt,3,10142,10.142,0.010,Text Document,Plain Text File,,,,,
2004-05-28,.xls,1,21504,21.504,0.022,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-06-02,.xls,2,39424,39.424,0.039,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-06-02,.txt,2,9634,9.634,0.010,Text Document,Plain Text File,,,,,
2004-06-08,.dgn,1,4112896,4112.896,4.113,CAD File (2d or 3d),Microstation Design File,,,,,
2004-06-16,.pdf,1,609625,609.625,0.610,PDF,Portable Document Format (PDF),,,,,
2004-06-17,.doc,1,19456,19.456,0.019,Text Document,Microsoft Word Document,,,,,
2004-06-17,.pdf,10,2836354,2836.354,2.836,PDF,Portable Document Format (PDF),,,,,
2004-06-21,.ctb,1,8732,8.732,0.009,CAD File (2d or 3d),AutoCAD Colour-Dependant Plot Style Table,,,,,
2004-06-29,.xls,1,27648,27.648,0.028,Spreadsheet or Database,Microsoft Excel 97 Workbook (xls),,,,,
2004-06-30,.jpg,1,12228,12.228,0.012,Image,JPEG File Interchange Format,,,,,
2004-07-01,.JPG,2,81784,81.784,0.082,Image,JPEG File Interchange Format,,,,,
2004-07-06,.bse,1,125440,125.44,0.125,CAD File (2d or 3d),Microstation CAD Drawing Base File,,,,,
2004-07-06,.dgn,2,325120,325.12,0.325,CAD File (2d or 3d),Microstation Design File,,,,,
2004-07-07,.dgn,3,996352,996.352,0.996,CAD File (2d or 3d),Microstation Design File,,,,,
2004-07-07,.zip,1,469421,469.421,0.469,Packaged Files,ZIP Format,,,,,
